STUDCODE,SUBJECT,SCORE,Score_Trend,Rolling_Avg_2Months,Cumulative_Avg_Score,Performance_Stability,Improved,Normalized_Score,Exam_Month,Exam_Quarter,Score_Rank,time_idx
35868,SCIENCE,52.27,2.270000000000003,51.135000000000005,52.65,1.310585111060447,1,52.27,10,4,1169.5,3
35868,SCIENCE,50.0,-2.270000000000003,51.135000000000005,52.120000000000005,1.310585111060447,0,50.0,11,4,1711.5,4
35869,ENGLISH,31.25,0.0,31.25,31.25,0.0,0,31.25,7,3,1919.0,0
35869,ENGLISH,25.0,-6.25,28.125,28.125,4.419417382415922,0,25.0,8,3,1979.5,1
35869,ENGLISH,31.25,6.25,28.125,29.166666666666668,3.608439182435161,1,31.25,9,3,2018.0,2
35869,ENGLISH,41.67,10.420000000000002,36.46,32.292500000000004,8.42147849252137,1,41.67,10,4,1693.5,3
35869,ENGLISH,41.67,0.0,41.67,34.168,6.015989804955902,0,41.67,11,4,1888.0,4
35869,HINDI,60.71,0.0,60.71,60.71,0.0,0,60.709999999999994,7,3,914.5,0
35869,HINDI,60.0,-0.7100000000000009,60.355000000000004,60.355000000000004,0.5020458146424518,0,60.0,8,3,1080.0,1
35869,HINDI,55.0,-5.0,57.5,58.57,3.1120250641664198,0,55.00000000000001,9,3,1393.5,2
35869,HINDI,43.75,-11.25,49.375,54.865,8.322910148099242,0,43.75,10,4,1690.0,3
35869,HINDI,46.43,2.6799999999999997,45.09,53.178,5.876362253412677,1,46.43,11,4,1664.5,4
35869,MATHS,37.5,0.0,37.5,37.5,0.0,0,37.5,7,3,1568.5,0
35869,MATHS,33.33,-4.170000000000002,35.415,35.415,2.9486352775479046,0,33.33,8,3,1738.0,1
35869,MATHS,50.0,16.67,41.665,40.276666666666664,8.674942843231497,1,50.0,9,3,1121.5,2
35869,MATHS,35.0,-15.0,42.5,38.957499999999996,9.180393963950205,0,35.0,10,4,1736.0,3
35869,MATHS,62.5,27.5,48.75,43.666,13.76892636821526,1,62.5,11,4,822.0,4
35869,SCIENCE,70.83,0.0,70.83,70.83,0.0,0,70.83,7,3,339.0,0
35869,SCIENCE,58.33,-12.5,64.58,64.58,8.838834764831844,0,58.32999999999999,8,3,1008.5,1
35869,SCIENCE,62.5,4.170000000000002,60.415,63.88666666666666,6.364325049314604,1,62.5,9,3,1040.5,2
35869,SCIENCE,54.55,-7.950000000000003,58.525,61.552499999999995,3.976594020012597,0,54.55,10,4,1058.5,3
35869,SCIENCE,75.0,20.450000000000003,64.775,64.24199999999999,10.309017088613896,1,75.0,11,4,771.5,4
35871,ENGLISH,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1469.5,0
35871,ENGLISH,80.0,30.0,65.0,65.0,21.213203435596427,1,80.0,8,3,319.0,1
35871,ENGLISH,87.5,7.5,83.75,72.5,19.84313483298443,1,87.5,9,3,249.0,2
35871,ENGLISH,62.5,-25.0,75.0,70.0,12.829003598617211,0,62.5,10,4,510.5,3
35871,ENGLISH,58.33,-4.170000000000002,60.415,67.666,15.775919413249213,0,58.32999999999999,11,4,1343.5,4
35871,HINDI,60.71,0.0,60.71,60.71,0.0,0,60.709999999999994,7,3,914.5,0
35871,HINDI,75.0,14.29,67.855,67.855,10.104555903155761,1,75.0,8,3,533.0,1
35871,HINDI,70.0,-5.0,72.5,68.57000000000001,7.251530872857121,0,70.0,9,3,659.0,2
35871,HINDI,53.13,-16.869999999999997,61.565,64.71000000000001,11.459303352880289,0,53.13,10,4,1166.5,3
35871,HINDI,71.43,18.300000000000004,62.28,66.054,10.17785013317319,1,71.43,11,4,627.5,4
35871,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1076.5,0
35871,MATHS,83.33,33.33,66.66499999999999,66.66499999999999,23.567869016947633,1,83.33,8,3,150.5,1
35871,MATHS,75.0,-8.329999999999998,79.16499999999999,69.44333333333333,17.34588231636931,0,75.0,9,3,377.0,2
35871,MATHS,55.0,-20.0,65.0,65.8325,14.560092719485002,0,55.00000000000001,10,4,558.5,3
35871,MATHS,62.5,7.5,58.75,65.166,10.103629710818462,1,62.5,11,4,822.0,4
35871,SCIENCE,70.83,0.0,70.83,70.83,0.0,0,70.83,7,3,339.0,0
35871,SCIENCE,58.33,-12.5,64.58,64.58,8.838834764831844,0,58.32999999999999,8,3,1008.5,1
35871,SCIENCE,62.5,4.170000000000002,60.415,63.88666666666666,6.364325049314604,1,62.5,9,3,1040.5,2
35871,SCIENCE,52.27,-10.229999999999997,57.385000000000005,60.9825,5.1440159408773125,0,52.27,10,4,1169.5,3
35871,SCIENCE,70.83,18.559999999999995,61.55,62.952,9.296194561934108,1,70.83,11,4,925.5,4
35876,ENGLISH,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1469.5,0
35876,ENGLISH,75.0,25.0,62.5,62.5,17.67766952966369,1,75.0,8,3,431.5,1
35876,ENGLISH,81.25,6.25,78.125,68.75,16.535945694153693,1,81.25,9,3,464.5,2
35876,ENGLISH,70.83,-10.420000000000002,76.03999999999999,69.27,5.244485993244078,0,70.83,10,4,280.0,3
35876,ENGLISH,58.33,-12.5,64.58,67.082,11.475719294812558,0,58.32999999999999,11,4,1343.5,4
35876,HINDI,78.57,0.0,78.57,78.57,0.0,0,78.57,7,3,286.0,0
35876,HINDI,90.0,11.430000000000007,84.285,84.285,8.082230508962242,1,90.0,8,3,187.5,1
35876,HINDI,70.0,-20.0,80.0,79.52333333333333,10.03402378576677,0,70.0,9,3,659.0,2
35876,HINDI,46.88,-23.119999999999997,58.44,71.3625,21.57880441544434,0,46.88,10,4,1490.5,3
35876,HINDI,78.57,31.68999999999999,62.724999999999994,72.804,16.392251218182327,1,78.57,11,4,429.5,4
35876,MATHS,62.5,0.0,62.5,62.5,0.0,0,62.5,7,3,621.0,0
35876,MATHS,75.0,12.5,68.75,68.75,8.838834764831844,1,75.0,8,3,358.0,1
35876,MATHS,75.0,0.0,75.0,70.83333333333333,7.216878364870324,0,75.0,9,3,377.0,2
35876,MATHS,60.0,-15.0,67.5,68.125,8.660254037844389,0,60.0,10,4,380.5,3
35876,MATHS,37.5,-22.5,48.75,62.0,18.874586088176876,0,37.5,11,4,1795.0,4
35876,SCIENCE,79.17,0.0,79.17,79.17,0.0,0,79.17,7,3,232.5,0
35876,SCIENCE,75.0,-4.170000000000002,77.08500000000001,77.08500000000001,2.9486352775479094,0,75.0,8,3,463.5,1
35876,SCIENCE,62.5,-12.5,68.75,72.22333333333334,8.674942843231502,0,62.5,9,3,1040.5,2
35876,SCIENCE,59.09,-3.4099999999999966,60.795,68.94,8.376616261952098,0,59.089999999999996,10,4,760.5,3
35876,SCIENCE,75.0,15.909999999999997,67.045,70.152,8.376616261952098,1,75.0,11,4,771.5,4
35878,ENGLISH,31.25,0.0,31.25,31.25,0.0,0,31.25,7,3,1919.0,0
35878,ENGLISH,40.0,8.75,35.625,35.625,6.187184335382291,1,40.0,8,3,1757.5,1
35878,ENGLISH,31.25,-8.75,35.625,34.166666666666664,5.051814855409225,0,31.25,9,3,2018.0,2
35878,ENGLISH,41.67,10.420000000000002,36.46,36.042500000000004,5.596543576172708,1,41.67,10,4,1693.5,3
35878,ENGLISH,25.0,-16.67,33.335,33.834,8.42147849252137,0,25.0,11,4,2061.0,4
35878,HINDI,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1500.0,0
35878,HINDI,55.0,5.0,52.5,52.5,3.5355339059327378,1,55.00000000000001,8,3,1352.0,1
35878,HINDI,55.0,0.0,55.0,53.333333333333336,2.886751345948128,0,55.00000000000001,9,3,1393.5,2
35878,HINDI,43.75,-11.25,49.375,50.9375,6.495190528383289,0,43.75,10,4,1690.0,3
35878,HINDI,32.14,-11.61,37.945,47.178,11.430472431181487,0,32.14,11,4,2002.5,4
35878,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1076.5,0
35878,MATHS,33.33,-16.67,41.665,41.665,11.787470042379748,0,33.33,8,3,1738.0,1
35878,MATHS,50.0,16.67,41.665,44.44333333333333,9.624428987391061,1,50.0,9,3,1121.5,2
35878,MATHS,32.5,-17.5,41.25,41.457499999999996,9.87275544111167,0,32.5,10,4,1806.0,3
35878,MATHS,25.0,-7.5,28.75,38.166,12.829003598617216,0,25.0,11,4,1981.0,4
35878,SCIENCE,58.33,0.0,58.33,58.33,0.0,0,58.32999999999999,7,3,818.5,0
35878,SCIENCE,50.0,-8.329999999999998,54.165,54.165,5.89019948728394,0,50.0,8,3,1305.5,1
35878,SCIENCE,50.0,0.0,50.0,52.776666666666664,4.8093277423495815,0,50.0,9,3,1508.0,2
35878,SCIENCE,47.73,-2.270000000000003,48.864999999999995,51.515,1.310585111060447,0,47.73,10,4,1428.0,3
35878,SCIENCE,45.83,-1.8999999999999986,46.78,50.378,2.087734018818805,0,45.83,11,4,1810.5,4
35883,ENGLISH,31.25,0.0,31.25,31.25,0.0,0,31.25,7,3,1919.0,0
35883,ENGLISH,35.0,3.75,33.125,33.125,2.6516504294495533,1,35.0,8,3,1786.5,1
35883,ENGLISH,50.0,15.0,42.5,38.75,9.921567416492215,1,50.0,9,3,1669.5,2
35883,ENGLISH,41.67,-8.329999999999998,45.835,39.480000000000004,7.515293296560909,0,41.67,10,4,1693.5,3
35883,ENGLISH,41.67,0.0,41.67,39.918,4.80932774234958,0,41.67,11,4,1888.0,4
35883,HINDI,57.14,0.0,57.14,57.14,0.0,0,57.14,7,3,1161.0,0
35883,HINDI,45.0,-12.14,51.07,51.07,8.584276323604687,0,45.0,8,3,1677.0,1
35883,HINDI,55.0,10.0,50.0,52.379999999999995,6.480216045781189,1,55.00000000000001,9,3,1393.5,2
35883,HINDI,46.88,-8.119999999999997,50.94,51.005,5.314583709002991,0,46.88,10,4,1490.5,3
35883,HINDI,39.29,-7.590000000000003,43.085,48.662,7.856489886287216,0,39.29,11,4,1917.0,4
35883,MATHS,37.5,0.0,37.5,37.5,0.0,0,37.5,7,3,1568.5,0
35883,MATHS,33.33,-4.170000000000002,35.415,35.415,2.9486352775479046,0,33.33,8,3,1738.0,1
35883,MATHS,50.0,16.67,41.665,40.276666666666664,8.674942843231497,1,50.0,9,3,1121.5,2
35883,MATHS,45.0,-5.0,47.5,41.457499999999996,8.554509532014878,0,45.0,10,4,1353.5,3
35883,MATHS,50.0,5.0,47.5,43.166,2.8867513459481406,1,50.0,11,4,1350.5,4
35883,SCIENCE,62.5,0.0,62.5,62.5,0.0,0,62.5,7,3,635.0,0
35883,SCIENCE,50.0,-12.5,56.25,56.25,8.838834764831844,0,50.0,8,3,1305.5,1
35883,SCIENCE,50.0,0.0,50.0,54.166666666666664,7.216878364870322,0,50.0,9,3,1508.0,2
35883,SCIENCE,40.91,-9.090000000000003,45.455,50.8525,5.248113946933699,0,40.91,10,4,1727.5,3
35883,SCIENCE,54.17,13.260000000000005,47.54,51.516,6.780420340952323,1,54.17000000000001,11,4,1594.0,4
35886,ENGLISH,75.0,0.0,75.0,75.0,0.0,0,75.0,7,3,553.5,0
35886,ENGLISH,58.33,-16.67,66.66499999999999,66.66499999999999,11.787470042379743,0,58.32999999999999,8,3,987.0,1
35886,ENGLISH,58.33,0.0,58.33,63.88666666666666,9.624428987391058,0,58.32999999999999,9,3,1340.0,2
35886,ENGLISH,62.5,4.170000000000002,60.415,63.54,2.407550622520717,1,62.5,10,4,510.5,3
35886,ENGLISH,83.33,20.83,72.91499999999999,67.498,13.393268209564582,1,83.33,11,4,377.0,4
35886,HINDI,65.0,0.0,65.0,65.0,0.0,0,65.0,7,3,743.0,0
35886,HINDI,91.67,26.67,78.33500000000001,78.33500000000001,18.858537854245217,1,91.67,8,3,133.5,1
35886,HINDI,75.0,-16.67,83.33500000000001,77.22333333333334,13.473293336572661,0,75.0,9,3,510.5,2
35886,HINDI,42.86,-32.14,58.93,68.6325,24.810228401474525,0,42.86,10,4,1763.0,3
35886,HINDI,68.75,25.89,55.805,68.65599999999999,17.04080494968865,1,68.75,11,4,744.0,4
35886,MATHS,58.33,0.0,58.33,58.33,0.0,0,58.32999999999999,7,3,785.5,0
35886,MATHS,75.0,16.67,66.66499999999999,66.66499999999999,11.787470042379754,1,75.0,8,3,358.0,1
35886,MATHS,75.0,0.0,75.0,69.44333333333333,9.624428987391068,0,75.0,9,3,377.0,2
35886,MATHS,52.27,-22.729999999999997,63.635000000000005,65.15,13.123171618680196,0,52.27,10,4,747.5,3
35886,MATHS,75.0,22.729999999999997,63.635000000000005,67.12,13.123171618680196,1,75.0,11,4,454.0,4
35886,SCIENCE,65.0,0.0,65.0,65.0,0.0,0,65.0,7,3,551.0,0
35886,SCIENCE,58.33,-6.670000000000002,61.665,61.665,4.716402230514273,0,58.32999999999999,8,3,1008.5,1
35886,SCIENCE,75.0,16.67,66.66499999999999,66.11,8.390250294240333,1,75.0,9,3,635.0,2
35886,SCIENCE,75.0,0.0,75.0,68.3325,9.624428987391065,0,75.0,10,4,274.0,3
35886,SCIENCE,79.17,4.170000000000002,77.08500000000001,70.5,2.407550622520755,1,79.17,11,4,615.5,4
35888,ENGLISH,41.67,0.0,41.67,41.67,0.0,0,41.67,7,3,1750.0,0
35888,ENGLISH,50.0,8.329999999999998,45.835,45.835,5.89019948728394,1,50.0,8,3,1315.5,1
35888,ENGLISH,41.67,-8.329999999999998,45.835,44.446666666666665,4.8093277423495815,0,41.67,9,3,1903.5,2
35888,ENGLISH,46.88,5.210000000000001,44.275000000000006,45.055,4.208471614889822,1,46.88,10,4,1295.5,3
35888,ENGLISH,50.0,3.1199999999999974,48.44,46.044,4.208471614889822,1,50.0,11,4,1667.5,4
35888,HINDI,60.0,0.0,60.0,60.0,0.0,0,60.0,7,3,1036.5,0
35888,HINDI,58.33,-1.6700000000000017,59.165,59.165,1.1808683245815357,0,58.32999999999999,8,3,1228.0,1
35888,HINDI,58.33,0.0,58.33,58.88666666666666,0.9641749495466755,0,58.32999999999999,9,3,1214.0,2
35888,HINDI,39.29,-19.04,48.81,53.9875,10.992749125370475,0,39.29,10,4,1876.0,3
35888,HINDI,31.25,-8.04,35.269999999999996,49.44,13.90736974892569,0,31.25,11,4,2019.5,4
35888,MATHS,41.67,0.0,41.67,41.67,0.0,0,41.67,7,3,1383.0,0
35888,MATHS,43.75,2.0799999999999983,42.71,42.71,1.4707821048680176,1,43.75,8,3,1556.0,1
35888,MATHS,50.0,6.25,46.875,45.14000000000001,4.335469986056874,1,50.0,9,3,1121.5,2
35888,MATHS,47.73,-2.270000000000003,48.864999999999995,45.7875,3.163747777557497,0,47.73,10,4,1071.5,3
35888,MATHS,25.0,-22.729999999999997,36.364999999999995,41.63,13.825132910753513,0,25.0,11,4,1981.0,4
35888,SCIENCE,60.0,0.0,60.0,60.0,0.0,0,60.0,7,3,724.0,0
35888,SCIENCE,41.67,-18.33,50.835,50.835,12.961267299149416,0,41.67,8,3,1569.0,1
35888,SCIENCE,66.67,25.0,54.17,56.11333333333334,12.945255244039544,1,66.67,9,3,871.0,2
35888,SCIENCE,35.0,-31.67,50.835,50.835,16.695697050437875,0,35.0,10,4,1879.0,3
35888,SCIENCE,62.5,27.5,48.75,53.168000000000006,17.20769110988843,1,62.5,11,4,1267.0,4
35889,ENGLISH,66.67,0.0,66.67,66.67,0.0,0,66.67,7,3,855.0,0
35889,ENGLISH,41.67,-25.0,54.17,54.17,17.67766952966369,0,41.67,8,3,1632.5,1
35889,ENGLISH,50.0,8.329999999999998,45.835,52.78,12.729740767195537,1,50.0,9,3,1669.5,2
35889,ENGLISH,34.38,-15.619999999999997,42.19,48.18,7.815768249720132,0,34.38,10,4,1936.0,3
35889,ENGLISH,75.0,40.62,54.69,53.544000000000004,20.489707985555413,1,75.0,11,4,644.0,4
35889,HINDI,60.0,0.0,60.0,60.0,0.0,0,60.0,7,3,1036.5,0
35889,HINDI,66.67,6.670000000000002,63.335,63.335,4.716402230514273,1,66.67,8,3,813.5,1
35889,HINDI,58.33,-8.340000000000003,62.5,61.666666666666664,4.412735357273688,0,58.32999999999999,9,3,1214.0,2
35889,HINDI,46.43,-11.899999999999999,52.379999999999995,57.8575,10.172046663938055,0,46.43,10,4,1571.5,3
35889,HINDI,31.25,-15.18,38.84,52.536,13.573066467579581,0,31.25,11,4,2019.5,4
35889,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1076.5,0
35889,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,8,3,1220.5,1
35889,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,9,3,1121.5,2
35889,MATHS,47.73,-2.270000000000003,48.864999999999995,49.4325,1.3105851110604523,0,47.73,10,4,1071.5,3
35889,MATHS,25.0,-22.729999999999997,36.364999999999995,44.546,13.825132910753513,0,25.0,11,4,1981.0,4
35889,SCIENCE,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1202.0,0
35889,SCIENCE,50.0,0.0,50.0,50.0,0.0,0,50.0,8,3,1305.5,1
35889,SCIENCE,66.67,16.67,58.335,55.55666666666667,9.624428987391063,1,66.67,9,3,871.0,2
35889,SCIENCE,40.0,-26.67,53.335,51.667500000000004,13.473293336572663,0,40.0,10,4,1762.0,3
35889,SCIENCE,58.33,18.33,49.165,53.0,13.643273067706298,1,58.32999999999999,11,4,1418.5,4
35890,ENGLISH,91.67,0.0,91.67,91.67,0.0,0,91.67,7,3,122.5,0
35890,ENGLISH,91.67,0.0,91.67,91.67,0.0,0,91.67,8,3,84.0,1
35890,ENGLISH,83.33,-8.340000000000003,87.5,88.89,4.815101245041481,0,83.33,9,3,347.5,2
35890,ENGLISH,90.63,7.299999999999997,86.97999999999999,89.325,4.54472588098923,1,90.63,10,4,44.5,3
35890,ENGLISH,100.0,9.370000000000005,95.315,91.46000000000001,8.356392762430445,1,100.0,11,4,42.0,4
35890,HINDI,85.0,0.0,85.0,85.0,0.0,0,85.0,7,3,119.5,0
35890,HINDI,100.0,15.0,92.5,92.5,10.606601717798213,1,100.0,8,3,36.0,1
35890,HINDI,83.33,-16.67,91.66499999999999,89.44333333333333,9.180393963950204,0,83.33,9,3,280.0,2
35890,HINDI,75.0,-8.329999999999998,79.16499999999999,85.8325,12.729740767195535,0,75.0,10,4,243.0,3
35890,HINDI,68.75,-6.25,71.875,82.416,7.314686140452863,0,68.75,11,4,744.0,4
35890,MATHS,58.33,0.0,58.33,58.33,0.0,0,58.32999999999999,7,3,785.5,0
35890,MATHS,81.25,22.92,69.78999999999999,69.78999999999999,16.206887424795674,1,81.25,8,3,198.5,1
35890,MATHS,75.0,-6.25,78.125,71.52666666666666,11.848191141829771,0,75.0,9,3,377.0,2
35890,MATHS,72.73,-2.269999999999996,73.86500000000001,71.8275,4.412214107829938,0,72.73,10,4,163.0,3
35890,MATHS,75.0,2.269999999999996,73.86500000000001,72.462,1.3105851110604974,1,75.0,11,4,454.0,4
35890,SCIENCE,85.0,0.0,85.0,85.0,0.0,0,85.0,7,3,127.0,0
35890,SCIENCE,66.67,-18.33,75.83500000000001,75.83500000000001,12.96126729914942,0,66.67,8,3,710.0,1
35890,SCIENCE,83.33,16.659999999999997,75.0,78.33333333333333,10.135197745151956,1,83.33,9,3,442.0,2
35890,SCIENCE,80.0,-3.3299999999999983,81.66499999999999,78.75,8.816021400457997,0,80.0,10,4,188.0,3
35890,SCIENCE,75.0,-5.0,77.5,78.0,4.192807333199722,0,75.0,11,4,771.5,4
35895,ENGLISH,83.33,0.0,83.33,83.33,0.0,0,83.33,7,3,285.0,0
35895,ENGLISH,41.67,-41.66,62.5,62.5,29.458068504231566,0,41.67,8,3,1632.5,1
35895,ENGLISH,66.67,25.0,54.17,63.89000000000001,20.968671870197216,1,66.67,9,3,1039.0,2
35895,ENGLISH,56.25,-10.420000000000002,61.46,61.980000000000004,12.557552840156928,0,56.25,10,4,760.5,3
35895,ENGLISH,75.0,18.75,65.625,64.584,9.394393718241382,1,75.0,11,4,644.0,4
35895,HINDI,55.0,0.0,55.0,55.0,0.0,0,55.00000000000001,7,3,1276.0,0
35895,HINDI,91.67,36.67,73.33500000000001,73.33500000000001,25.929605666110696,1,91.67,8,3,133.5,1
35895,HINDI,83.33,-8.340000000000003,87.5,76.66666666666667,19.221660524869677,0,83.33,9,3,280.0,2
35895,HINDI,53.57,-29.759999999999998,68.45,70.8925,20.02840982205027,0,53.56999999999999,10,4,1098.0,3
35895,HINDI,50.0,-3.5700000000000003,51.785,66.714,18.29977868718634,0,50.0,11,4,1527.5,4
35895,MATHS,83.33,0.0,83.33,83.33,0.0,0,83.33,7,3,172.5,0
35895,MATHS,87.5,4.170000000000002,85.41499999999999,85.41499999999999,2.9486352775479094,1,87.5,8,3,113.5,1
35895,MATHS,75.0,-12.5,81.25,81.94333333333333,6.3643250493146,0,75.0,9,3,377.0,2
35895,MATHS,68.18,-6.819999999999993,71.59,78.5025,9.798169897145753,0,68.18,10,4,214.5,3
35895,MATHS,75.0,6.819999999999993,71.59,77.80199999999999,3.9375288358732283,1,75.0,11,4,454.0,4
35895,SCIENCE,70.0,0.0,70.0,70.0,0.0,0,70.0,7,3,401.5,0
35895,SCIENCE,58.33,-11.670000000000002,64.16499999999999,64.16499999999999,8.251936136447005,0,58.32999999999999,8,3,1008.5,1
35895,SCIENCE,75.0,16.67,66.66499999999999,67.77666666666666,8.554509532014876,1,75.0,9,3,635.0,2
35895,SCIENCE,50.0,-25.0,62.5,63.332499999999996,12.729740767195533,0,50.0,10,4,1301.0,3
35895,SCIENCE,79.17,29.17,64.58500000000001,66.5,15.775919413249214,1,79.17,11,4,615.5,4
35897,ENGLISH,100.0,0.0,100.0,100.0,0.0,0,100.0,7,3,31.5,0
35897,ENGLISH,91.67,-8.329999999999998,95.83500000000001,95.83500000000001,5.890199487283945,0,91.67,8,3,84.0,1
35897,ENGLISH,83.33,-8.340000000000003,87.5,91.66666666666667,8.33500049990001,0,83.33,9,3,347.5,2
35897,ENGLISH,96.88,13.549999999999997,90.10499999999999,92.97,6.834985979015132,1,96.88,10,4,11.0,3
35897,ENGLISH,91.67,-5.209999999999994,94.275,92.71000000000001,6.834985979015132,0,91.67,11,4,170.0,4
35897,HINDI,85.0,0.0,85.0,85.0,0.0,0,85.0,7,3,119.5,0
35897,HINDI,100.0,15.0,92.5,92.5,10.606601717798213,1,100.0,8,3,36.0,1
35897,HINDI,100.0,0.0,100.0,95.0,8.660254037844387,0,100.0,9,3,18.0,2
35897,HINDI,64.29,-35.709999999999994,82.14500000000001,87.3225,20.617178112761533,0,64.29,10,4,550.5,3
35897,HINDI,81.25,16.959999999999994,72.77000000000001,86.108,17.862475565646914,1,81.25,11,4,323.0,4
35897,MATHS,91.67,0.0,91.67,91.67,0.0,0,91.67,7,3,65.0,0
35897,MATHS,100.0,8.329999999999998,95.83500000000001,95.83500000000001,5.890199487283935,1,100.0,8,3,29.0,1
35897,MATHS,75.0,-25.0,87.5,88.89,12.729740767195537,0,75.0,9,3,377.0,2
35897,MATHS,72.73,-2.269999999999996,73.86500000000001,84.85,15.131676487862583,0,72.73,10,4,163.0,3
35897,MATHS,100.0,27.269999999999996,86.36500000000001,87.88,15.131676487862583,1,100.0,11,4,64.5,4
35897,SCIENCE,90.0,0.0,90.0,90.0,0.0,0,90.0,7,3,76.5,0
35897,SCIENCE,75.0,-15.0,82.5,82.5,10.606601717798213,0,75.0,8,3,463.5,1
35897,SCIENCE,91.67,16.67,83.33500000000001,85.55666666666667,9.180393963950204,1,91.67,9,3,196.0,2
35897,SCIENCE,80.0,-11.670000000000002,85.83500000000001,84.1675,8.554509532014876,0,80.0,10,4,188.0,3
35897,SCIENCE,100.0,20.0,90.0,87.334,10.046374138629977,1,100.0,11,4,46.0,4
35898,ENGLISH,75.0,0.0,75.0,75.0,0.0,0,75.0,7,3,553.5,0
35898,ENGLISH,41.67,-33.33,58.335,58.335,23.56786901694763,0,41.67,8,3,1632.5,1
35898,ENGLISH,58.33,16.659999999999997,50.0,58.333333333333336,16.665000250025,1,58.32999999999999,9,3,1340.0,2
35898,ENGLISH,37.5,-20.83,47.915,53.125,11.02144424897814,0,37.5,10,4,1872.0,3
35898,ENGLISH,75.0,37.5,56.25,57.5,18.78841753137643,1,75.0,11,4,644.0,4
35898,HINDI,65.0,0.0,65.0,65.0,0.0,0,65.0,7,3,743.0,0
35898,HINDI,91.67,26.67,78.33500000000001,78.33500000000001,18.858537854245217,1,91.67,8,3,133.5,1
35898,HINDI,58.33,-33.34,75.0,71.66666666666667,17.641491811446485,0,58.32999999999999,9,3,1214.0,2
35898,HINDI,35.71,-22.619999999999997,47.019999999999996,62.6775,28.1506115978558,0,35.71,10,4,1952.5,3
35898,HINDI,56.25,20.54,45.980000000000004,61.391999999999996,12.502549073422326,1,56.25,11,4,1264.0,4
35898,MATHS,58.33,0.0,58.33,58.33,0.0,0,58.32999999999999,7,3,785.5,0
35898,MATHS,56.25,-2.0799999999999983,57.29,57.29,1.4707821048680176,0,56.25,8,3,881.0,1
35898,MATHS,50.0,-6.25,53.125,54.85999999999999,4.335469986056874,0,50.0,9,3,1121.5,2
35898,MATHS,59.09,9.090000000000003,54.545,55.917500000000004,4.650379912795657,1,59.089999999999996,10,4,402.5,3
35898,MATHS,50.0,-9.090000000000003,54.545,54.734,5.2481139469336995,0,50.0,11,4,1350.5,4
35898,SCIENCE,55.0,0.0,55.0,55.0,0.0,0,55.00000000000001,7,3,922.0,0
35898,SCIENCE,50.0,-5.0,52.5,52.5,3.5355339059327378,0,50.0,8,3,1305.5,1
35898,SCIENCE,66.67,16.67,58.335,57.223333333333336,8.554509532014873,1,66.67,9,3,871.0,2
35898,SCIENCE,45.0,-21.67,55.835,54.167500000000004,11.34664267525862,0,45.0,10,4,1565.5,3
35898,SCIENCE,70.83,25.83,57.915,57.5,13.8689305043083,1,70.83,11,4,925.5,4
35899,ENGLISH,75.0,0.0,75.0,75.0,0.0,0,75.0,7,3,553.5,0
35899,ENGLISH,50.0,-25.0,62.5,62.5,17.67766952966369,0,50.0,8,3,1315.5,1
35899,ENGLISH,83.33,33.33,66.66499999999999,69.44333333333333,17.345882316369305,1,83.33,9,3,347.5,2
35899,ENGLISH,78.13,-5.200000000000003,80.72999999999999,71.615,17.931470473258273,0,78.13,10,4,182.0,3
35899,ENGLISH,83.33,5.200000000000003,80.72999999999999,73.958,3.0022213997860727,1,83.33,11,4,377.0,4
35899,HINDI,65.0,0.0,65.0,65.0,0.0,0,65.0,7,3,743.0,0
35899,HINDI,83.33,18.33,74.16499999999999,74.16499999999999,12.96126729914942,1,83.33,8,3,315.0,1
35899,HINDI,66.67,-16.659999999999997,75.0,71.66666666666667,10.135197745151956,0,66.67,9,3,839.0,2
35899,HINDI,35.71,-30.96,51.19,62.6775,24.165200875087567,0,35.71,10,4,1952.5,3
35899,HINDI,62.5,26.79,49.105000000000004,62.641999999999996,16.800866049105903,1,62.5,11,4,986.5,4
35899,MATHS,33.33,0.0,33.33,33.33,0.0,0,33.33,7,3,1718.0,0
35899,MATHS,62.5,29.17,47.915,47.915,20.626304807211593,1,62.5,8,3,684.5,1
35899,MATHS,75.0,12.5,68.75,56.94333333333333,21.383513119535184,1,75.0,9,3,377.0,2
35899,MATHS,63.64,-11.36,69.32,58.6175,6.911333687019696,0,63.63999999999999,10,4,297.5,3
35899,MATHS,75.0,11.36,69.32,61.894000000000005,6.558699057994148,1,75.0,11,4,454.0,4
35899,SCIENCE,85.0,0.0,85.0,85.0,0.0,0,85.0,7,3,127.0,0
35899,SCIENCE,58.33,-26.67,71.66499999999999,71.66499999999999,18.858537854245217,0,58.32999999999999,8,3,1008.5,1
35899,SCIENCE,83.33,25.0,70.83,75.55333333333333,14.939197881189381,1,83.33,9,3,442.0,2
35899,SCIENCE,75.0,-8.329999999999998,79.16499999999999,75.41499999999999,12.729740767195532,0,75.0,10,4,274.0,3
